500;0.511508;
500;0.515452;
500;0.51767;
500;0.517322;
500;0.464279;
1000;1.86167;
1000;1.84053;
1000;1.88123;
1000;1.88162;
1000;1.90074;
1500;4.19268;
1500;4.16664;
1500;4.19171;
1500;4.1762;
1500;4.18818;
2000;7.34951;
2000;7.3879;
2000;7.3773;
2000;7.38946;
2000;7.32901;
